;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
274;oyente;v4;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
275;oyente;v4;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
276;oyente;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
277;oyente;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
278;oyente;v4;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
279;oyente;v4;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
280;oyente;v4;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
281;oyente;v4;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
282;oyente;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
283;oyente;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
284;oyente;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
285;oyente;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
286;oyente;v4;source code;DelegatedReentrancy;NonReentrant;0;0;0
287;oyente;v4;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
288;oyente;v4;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
289;oyente;v4;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
290;oyente;v4;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
291;oyente;v4;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
292;oyente;v4;source code;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
293;oyente;v4;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
294;oyente;v4;source code;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
295;oyente;v4;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
296;oyente;v4;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
297;oyente;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
298;oyente;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
299;oyente;v4;source code;SameFunctionReentrancy;NonReentrant;0;0;0
300;oyente;v4;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
301;oyente;v4;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
302;oyente;v4;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
303;oyente;v4;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
304;oyente;v4;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
305;oyente;v4;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
306;oyente;v4;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
307;oyente;v4;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
308;oyente;v4;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
309;oyente;v4;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
310;oyente;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
311;oyente;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
312;oyente;v5;source code;CreateBasedReentrancy;NonReentrant;0;0;0
313;oyente;v5;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
314;oyente;v5;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
315;oyente;v5;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
316;oyente;v5;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
317;oyente;v5;source code;CreateBasedReentrancy;SendFixedAddress;0;0;0
318;oyente;v5;source code;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
319;oyente;v5;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
320;oyente;v5;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
321;oyente;v5;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
322;oyente;v5;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
323;oyente;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
324;oyente;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
325;oyente;v5;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
326;oyente;v5;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
327;oyente;v5;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
328;oyente;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
329;oyente;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
330;oyente;v5;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
331;oyente;v5;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
332;oyente;v5;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
333;oyente;v5;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
334;oyente;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
335;oyente;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
336;oyente;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
337;oyente;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
338;oyente;v5;source code;DelegatedReentrancy;NonReentrant;0;0;0
339;oyente;v5;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
340;oyente;v5;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
341;oyente;v5;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
342;oyente;v5;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
343;oyente;v5;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
344;oyente;v5;source code;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
345;oyente;v5;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
346;oyente;v5;source code;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
347;oyente;v5;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
348;oyente;v5;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
349;oyente;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
350;oyente;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
351;oyente;v5;source code;SameFunctionReentrancy;NonReentrant;0;0;0
352;oyente;v5;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
353;oyente;v5;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
354;oyente;v5;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
355;oyente;v5;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
356;oyente;v5;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
357;oyente;v5;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
358;oyente;v5;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
359;oyente;v5;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
360;oyente;v5;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
361;oyente;v5;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
362;oyente;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
363;oyente;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
364;oyente;v6;source code;CreateBasedReentrancy;NonReentrant;0;0;0
365;oyente;v6;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
366;oyente;v6;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
367;oyente;v6;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
368;oyente;v6;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
369;oyente;v6;source code;CreateBasedReentrancy;SendFixedAddress;0;0;0
370;oyente;v6;source code;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
371;oyente;v6;source code;CreateBasedReentrancy;TransferFixedAddress;;1;0
372;oyente;v6;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
373;oyente;v6;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
374;oyente;v6;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
375;oyente;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
376;oyente;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
377;oyente;v6;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
378;oyente;v6;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
379;oyente;v6;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
380;oyente;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
381;oyente;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
382;oyente;v6;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
383;oyente;v6;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
384;oyente;v6;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
385;oyente;v6;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
386;oyente;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
387;oyente;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
388;oyente;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
389;oyente;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
390;oyente;v6;source code;DelegatedReentrancy;NonReentrant;0;0;0
391;oyente;v6;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
392;oyente;v6;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
393;oyente;v6;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
394;oyente;v6;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
395;oyente;v6;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
396;oyente;v6;source code;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
397;oyente;v6;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
398;oyente;v6;source code;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
399;oyente;v6;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
400;oyente;v6;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
401;oyente;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
402;oyente;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
403;oyente;v6;source code;SameFunctionReentrancy;NonReentrant;0;0;0
404;oyente;v6;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
405;oyente;v6;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
406;oyente;v6;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
407;oyente;v6;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
408;oyente;v6;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
409;oyente;v6;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
410;oyente;v6;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
411;oyente;v6;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
412;oyente;v6;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
413;oyente;v6;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
414;oyente;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
415;oyente;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
416;oyente;v7;source code;CreateBasedReentrancy;NonReentrant;0;0;0
417;oyente;v7;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
418;oyente;v7;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;;1;0
419;oyente;v7;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
420;oyente;v7;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
421;oyente;v7;source code;CreateBasedReentrancy;SendFixedAddress;;1;0
422;oyente;v7;source code;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
423;oyente;v7;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
424;oyente;v7;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
425;oyente;v7;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
426;oyente;v7;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
427;oyente;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
428;oyente;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
429;oyente;v7;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
430;oyente;v7;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
431;oyente;v7;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
432;oyente;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
433;oyente;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
434;oyente;v7;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
435;oyente;v7;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
436;oyente;v7;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
437;oyente;v7;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
438;oyente;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
439;oyente;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
440;oyente;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
441;oyente;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
442;oyente;v7;source code;DelegatedReentrancy;NonReentrant;0;0;0
443;oyente;v7;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
444;oyente;v7;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
445;oyente;v7;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
446;oyente;v7;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
447;oyente;v7;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
448;oyente;v7;source code;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
449;oyente;v7;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
450;oyente;v7;source code;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
451;oyente;v7;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
452;oyente;v7;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
453;oyente;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
454;oyente;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
455;oyente;v7;source code;SameFunctionReentrancy;NonReentrant;0;0;0
456;oyente;v7;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
457;oyente;v7;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
458;oyente;v7;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
459;oyente;v7;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
460;oyente;v7;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
461;oyente;v7;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
462;oyente;v7;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
463;oyente;v7;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
464;oyente;v7;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
465;oyente;v7;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
466;oyente;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
467;oyente;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
468;sailfish;v4;source code;CreateBasedReentrancy;NonReentrant;0;0;0
469;sailfish;v4;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
470;sailfish;v4;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
471;sailfish;v4;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
472;sailfish;v4;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
473;sailfish;v4;source code;CreateBasedReentrancy;SendFixedAddress;0;0;0
474;sailfish;v4;source code;CreateBasedReentrancy;SendUserDefinedAddress;1;0;0
475;sailfish;v4;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
476;sailfish;v4;source code;CreateBasedReentrancy;TransferUserDefinedAddress;1;0;0
477;sailfish;v4;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
478;sailfish;v4;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
479;sailfish;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
480;sailfish;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
481;sailfish;v4;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
482;sailfish;v4;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
483;sailfish;v4;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
484;sailfish;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
485;sailfish;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
486;sailfish;v4;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
487;sailfish;v4;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
488;sailfish;v4;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
489;sailfish;v4;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
490;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
491;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
492;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
493;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
494;sailfish;v4;source code;DelegatedReentrancy;NonReentrant;0;0;0
495;sailfish;v4;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
496;sailfish;v4;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
497;sailfish;v4;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
498;sailfish;v4;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
499;sailfish;v4;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
500;sailfish;v4;source code;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
501;sailfish;v4;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
502;sailfish;v4;source code;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
503;sailfish;v4;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
504;sailfish;v4;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
505;sailfish;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
506;sailfish;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
507;sailfish;v4;source code;SameFunctionReentrancy;NonReentrant;0;0;0
508;sailfish;v4;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
509;sailfish;v4;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
510;sailfish;v4;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
511;sailfish;v4;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
512;sailfish;v4;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
513;sailfish;v4;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
514;sailfish;v4;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
515;sailfish;v4;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
516;sailfish;v4;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
517;sailfish;v4;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
518;sailfish;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
519;sailfish;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
520;sailfish;v5;source code;CreateBasedReentrancy;NonReentrant;0;0;0
521;sailfish;v5;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
522;sailfish;v5;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
523;sailfish;v5;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
524;sailfish;v5;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
525;sailfish;v5;source code;CreateBasedReentrancy;SendFixedAddress;0;0;0
526;sailfish;v5;source code;CreateBasedReentrancy;SendUserDefinedAddress;1;0;0
527;sailfish;v5;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
528;sailfish;v5;source code;CreateBasedReentrancy;TransferUserDefinedAddress;1;0;0
529;sailfish;v5;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
530;sailfish;v5;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
531;sailfish;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
532;sailfish;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
533;sailfish;v5;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
534;sailfish;v5;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
535;sailfish;v5;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
536;sailfish;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
537;sailfish;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
538;sailfish;v5;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
539;sailfish;v5;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
540;sailfish;v5;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
541;sailfish;v5;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
542;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
543;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
544;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
545;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
546;sailfish;v5;source code;DelegatedReentrancy;NonReentrant;0;0;0
547;sailfish;v5;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
548;sailfish;v5;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
549;sailfish;v5;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
550;sailfish;v5;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
551;sailfish;v5;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
552;sailfish;v5;source code;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
553;sailfish;v5;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
554;sailfish;v5;source code;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
555;sailfish;v5;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
556;sailfish;v5;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
557;sailfish;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
558;sailfish;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
559;sailfish;v5;source code;SameFunctionReentrancy;NonReentrant;0;0;0
560;sailfish;v5;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
561;sailfish;v5;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
562;sailfish;v5;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;;1;0
563;sailfish;v5;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
564;sailfish;v5;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
565;sailfish;v5;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
566;sailfish;v5;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
567;sailfish;v5;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
568;sailfish;v5;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;;1;1
569;sailfish;v5;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
570;sailfish;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
571;sailfish;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
572;sailfish;v6;source code;CreateBasedReentrancy;NonReentrant;0;0;0
573;sailfish;v6;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
574;sailfish;v6;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
575;sailfish;v6;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
576;sailfish;v6;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
577;sailfish;v6;source code;CreateBasedReentrancy;SendFixedAddress;;1;0
578;sailfish;v6;source code;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
579;sailfish;v6;source code;CreateBasedReentrancy;TransferFixedAddress;;1;0
580;sailfish;v6;source code;CreateBasedReentrancy;TransferUserDefinedAddress;;1;0
