;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
262;oyente;v4;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
263;oyente;v4;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
264;oyente;v4;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
265;oyente;v4;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
266;oyente;v4;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
267;oyente;v4;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
268;oyente;v4;source code;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
269;oyente;v4;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
270;oyente;v4;source code;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
271;oyente;v4;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
272;oyente;v4;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
273;oyente;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
274;oyente;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
275;oyente;v4;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
276;oyente;v4;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
277;oyente;v4;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
278;oyente;v4;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
279;oyente;v4;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
280;oyente;v4;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
281;oyente;v4;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
282;oyente;v4;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
283;oyente;v4;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
284;oyente;v4;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
285;oyente;v4;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
286;oyente;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
287;oyente;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
288;oyente;v5;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
289;oyente;v5;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
290;oyente;v5;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
291;oyente;v5;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
292;oyente;v5;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
293;oyente;v5;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
294;oyente;v5;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
295;oyente;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
296;oyente;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
297;oyente;v5;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
298;oyente;v5;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
299;oyente;v5;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
300;oyente;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
301;oyente;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
302;oyente;v5;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
303;oyente;v5;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
304;oyente;v5;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
305;oyente;v5;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
306;oyente;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
307;oyente;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
308;oyente;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
309;oyente;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
310;oyente;v5;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
311;oyente;v5;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
312;oyente;v5;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
313;oyente;v5;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
314;oyente;v5;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
315;oyente;v5;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
316;oyente;v5;source code;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
317;oyente;v5;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
318;oyente;v5;source code;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
319;oyente;v5;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
320;oyente;v5;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
321;oyente;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
322;oyente;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
323;oyente;v5;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
324;oyente;v5;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
325;oyente;v5;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
326;oyente;v5;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
327;oyente;v5;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
328;oyente;v5;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
329;oyente;v5;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
330;oyente;v5;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
331;oyente;v5;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
332;oyente;v5;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
333;oyente;v5;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
334;oyente;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
335;oyente;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
336;oyente;v6;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
337;oyente;v6;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
338;oyente;v6;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
339;oyente;v6;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
340;oyente;v6;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
341;oyente;v6;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
342;oyente;v6;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
343;oyente;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
344;oyente;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
345;oyente;v6;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
346;oyente;v6;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
347;oyente;v6;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
348;oyente;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
349;oyente;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
350;oyente;v6;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
351;oyente;v6;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
352;oyente;v6;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
353;oyente;v6;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
354;oyente;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
355;oyente;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
356;oyente;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
357;oyente;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
358;oyente;v6;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
359;oyente;v6;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
360;oyente;v6;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
361;oyente;v6;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
362;oyente;v6;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
363;oyente;v6;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
364;oyente;v6;source code;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
365;oyente;v6;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
366;oyente;v6;source code;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
367;oyente;v6;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
368;oyente;v6;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
369;oyente;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
370;oyente;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
371;oyente;v6;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
372;oyente;v6;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
373;oyente;v6;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
374;oyente;v6;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
375;oyente;v6;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
376;oyente;v6;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
377;oyente;v6;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
378;oyente;v6;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
379;oyente;v6;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
380;oyente;v6;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
381;oyente;v6;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
382;oyente;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
383;oyente;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
384;oyente;v7;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
385;oyente;v7;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
386;oyente;v7;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;1;0
387;oyente;v7;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
388;oyente;v7;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
389;oyente;v7;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
390;oyente;v7;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
391;oyente;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;1;1
392;oyente;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
393;oyente;v7;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
394;oyente;v7;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
395;oyente;v7;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
396;oyente;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
397;oyente;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
398;oyente;v7;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
399;oyente;v7;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
400;oyente;v7;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
401;oyente;v7;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
402;oyente;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
403;oyente;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
404;oyente;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
405;oyente;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
406;oyente;v7;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
407;oyente;v7;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
408;oyente;v7;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
409;oyente;v7;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
410;oyente;v7;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
411;oyente;v7;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
412;oyente;v7;source code;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
413;oyente;v7;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
414;oyente;v7;source code;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
415;oyente;v7;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
416;oyente;v7;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
417;oyente;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
418;oyente;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
419;oyente;v7;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
420;oyente;v7;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
421;oyente;v7;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
422;oyente;v7;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
423;oyente;v7;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
424;oyente;v7;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
425;oyente;v7;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
426;oyente;v7;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
427;oyente;v7;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
428;oyente;v7;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
429;oyente;v7;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
430;oyente;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
431;oyente;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
432;sailfish;v4;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
433;sailfish;v4;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
434;sailfish;v4;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
435;sailfish;v4;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
436;sailfish;v4;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
437;sailfish;v4;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
438;sailfish;v4;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
439;sailfish;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
440;sailfish;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
441;sailfish;v4;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
442;sailfish;v4;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
443;sailfish;v4;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
444;sailfish;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
445;sailfish;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
446;sailfish;v4;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
447;sailfish;v4;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
448;sailfish;v4;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
449;sailfish;v4;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
450;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
451;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
452;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
453;sailfish;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
454;sailfish;v4;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
455;sailfish;v4;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
456;sailfish;v4;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
457;sailfish;v4;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
458;sailfish;v4;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
459;sailfish;v4;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
460;sailfish;v4;source code;DelegatedReentrancy;SendUserDefinedAddress;1.0;0;0
461;sailfish;v4;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
462;sailfish;v4;source code;DelegatedReentrancy;TransferUserDefinedAddress;1.0;0;0
463;sailfish;v4;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
464;sailfish;v4;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
465;sailfish;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
466;sailfish;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
467;sailfish;v4;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
468;sailfish;v4;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
469;sailfish;v4;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
470;sailfish;v4;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
471;sailfish;v4;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
472;sailfish;v4;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
473;sailfish;v4;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
474;sailfish;v4;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
475;sailfish;v4;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
476;sailfish;v4;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
477;sailfish;v4;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
478;sailfish;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
479;sailfish;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
480;sailfish;v5;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
481;sailfish;v5;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
482;sailfish;v5;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
483;sailfish;v5;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
484;sailfish;v5;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
485;sailfish;v5;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
486;sailfish;v5;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
487;sailfish;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
488;sailfish;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
489;sailfish;v5;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
490;sailfish;v5;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
491;sailfish;v5;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
492;sailfish;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
493;sailfish;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
494;sailfish;v5;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
495;sailfish;v5;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
496;sailfish;v5;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
497;sailfish;v5;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
498;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
499;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
500;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
501;sailfish;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
502;sailfish;v5;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
503;sailfish;v5;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
504;sailfish;v5;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
505;sailfish;v5;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
506;sailfish;v5;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
507;sailfish;v5;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
508;sailfish;v5;source code;DelegatedReentrancy;SendUserDefinedAddress;1.0;0;0
509;sailfish;v5;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
510;sailfish;v5;source code;DelegatedReentrancy;TransferUserDefinedAddress;1.0;0;0
511;sailfish;v5;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
512;sailfish;v5;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
513;sailfish;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
514;sailfish;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
515;sailfish;v5;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
516;sailfish;v5;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
517;sailfish;v5;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
518;sailfish;v5;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;1;0
519;sailfish;v5;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;1;0
520;sailfish;v5;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
521;sailfish;v5;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
522;sailfish;v5;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
523;sailfish;v5;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
524;sailfish;v5;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;1;1
525;sailfish;v5;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;1;1
526;sailfish;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
527;sailfish;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
528;sailfish;v6;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
529;sailfish;v6;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
530;sailfish;v6;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
531;sailfish;v6;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
532;sailfish;v6;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
533;sailfish;v6;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
534;sailfish;v6;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
535;sailfish;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
536;sailfish;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
537;sailfish;v6;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
538;sailfish;v6;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;1;0
539;sailfish;v6;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;1;0
540;sailfish;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;1;0
541;sailfish;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;1;0
542;sailfish;v6;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
543;sailfish;v6;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
544;sailfish;v6;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
545;sailfish;v6;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
546;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;1;1
547;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;1;1
548;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;1;1
549;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;1;1
550;sailfish;v6;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
551;sailfish;v6;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
552;sailfish;v6;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
