tool;sol_version;type;subtype;name;insecure;error;ground_truth;filename
ethor-2023;v7;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
ethor-2023;v7;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
ethor-2023;v7;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v7;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
ethor-2023;v7;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\FixedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;ReentrantCodePartsFixedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\UserDefinedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;SendFixedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\FixedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;SendFixedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;SendUserDefinedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\UserDefinedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;SendUserDefinedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;TransferFixedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\FixedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;TransferFixedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;TransferUserDefinedAddress;Bank.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\UserDefinedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;TransferUserDefinedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v8;DelegatedReentrancy;NonVulnerableFixedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;DelegatedReentrancy;NonVulnerableUserDefinedAddress;SafeSending.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableEtherLossFixedAddress;Bank.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\FixedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableEtherLossFixedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
ethor-2023;v4;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\NonReentrant\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Send\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Send\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;TransferFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Transfer\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;TransferUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Transfer\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\Vulnerable\EtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v4;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\No\NonReentrant\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Possibly\Send\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Possibly\Send\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;TransferFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Possibly\Transfer\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;TransferUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Possibly\Transfer\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\Vulnerable\EtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v5;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\No\NonReentrant\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Possibly\Send\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Possibly\Send\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;TransferFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Possibly\Transfer\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;TransferUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Possibly\Transfer\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\Vulnerable\EtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v6;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\No\NonReentrant\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Possibly\Send\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Possibly\Send\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;TransferFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Possibly\Transfer\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;TransferUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Possibly\Transfer\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\Vulnerable\EtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v7;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\No\NonReentrant\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Possibly\Send\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Possibly\Send\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;TransferFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Possibly\Transfer\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;TransferUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Possibly\Transfer\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\Vulnerable\EtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
ethor-2023;v8;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;;1;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
ethor-2023;v4;DelegatedReentrancy;NonReentrant;Calculator.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v4\No\NonReentrant\Calculator.hex
ethor-2023;v4;DelegatedReentrancy;NonReentrant;CalculatorUser.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v4\No\NonReentrant\CalculatorUser.hex
ethor-2023;v5;DelegatedReentrancy;NonReentrant;Calculator.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\NonReentrant\Calculator.hex
ethor-2023;v5;DelegatedReentrancy;NonReentrant;CalculatorUser.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\NonReentrant\CalculatorUser.hex
ethor-2023;v6;DelegatedReentrancy;NonReentrant;Calculator.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\NonReentrant\Calculator.hex
ethor-2023;v6;DelegatedReentrancy;NonReentrant;CalculatorUser.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\NonReentrant\CalculatorUser.hex
ethor-2023;v7;DelegatedReentrancy;NonReentrant;Calculator.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\NonReentrant\Calculator.hex
ethor-2023;v7;DelegatedReentrancy;NonReentrant;CalculatorUser.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\NonReentrant\CalculatorUser.hex
ethor-2023;v8;DelegatedReentrancy;NonReentrant;Calculator.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\NonReentrant\Calculator.hex
ethor-2023;v8;DelegatedReentrancy;NonReentrant;CalculatorUser.hex;;1;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\NonReentrant\CalculatorUser.hex
mythril-0.23.15;v4;CreateBasedReentrancy;NonReentrant;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\CreateBasedReentrancy\v4\No\NonReentrant\Bank.hex
mythril-0.23.15;v4;CreateBasedReentrancy;NonReentrant;Intermediary.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\CreateBasedReentrancy\v4\No\NonReentrant\Intermediary.hex
mythril-0.23.15;v4;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\CreateBasedReentrancy\v4\No\ReentrantCodeParts\FixedAddress\Bank.hex
