time;type;Accuracy w/o error;Accuracy w/ error;Precision;Recall;Specificity;Error rate
2024-02-21 23:52:11.268000;total;0.6723404255319149;0.5780487804878048;0.4511627906976744;0.46190476190476193;0.7693877551020408;0.1402439024390244
2024-02-21 23:52:11.268000;ethor-2023;0.4968944099378882;0.3333333333333333;0.3816793893129771;1.0;1.0;0.32916666666666666
2024-02-21 23:52:11.268000;mythril-0.23.15;0.6933962264150944;0.6933962264150944;0.4878048780487805;0.3125;0.7426900584795322;0.0
2024-02-21 23:52:11.268000;sailfish;0.7661290322580645;0.6597222222222222;0.7142857142857143;0.39473684210526316;0.7766990291262136;0.1388888888888889
2024-02-21 23:52:11.268000;oyente;0.7307692307692307;0.6785714285714286;0.5454545454545454;0.20689655172413793;0.7526881720430108;0.07142857142857142
