time;type;Accuracy w/o error;Accuracy w/ error;Precision;Recall;Specificity;Error rate
2024-02-21 23:51:34.274000;total;0.7148014440433214;0.6875;0.6055045871559633;0.36464088397790057;0.7415730337078652;0.03819444444444445
2024-02-21 23:51:34.274000;ethor-2023;nan;nan;nan;nan;nan;nan
2024-02-21 23:51:34.274000;mythril-0.23.15;0.6666666666666666;0.6666666666666666;0.5;0.375;0.7222222222222222;0.0
2024-02-21 23:51:34.274000;sailfish;0.7661290322580645;0.6597222222222222;0.7142857142857143;0.39473684210526316;0.7766990291262136;0.1388888888888889
2024-02-21 23:51:34.274000;oyente;0.7421052631578947;0.734375;0.75;0.3333333333333333;0.7407407407407407;0.010416666666666666
